Time(ms),Dir,ID,Len,B0,B1,B2,B3,B4,B5,B6,B7,Decoded
1373,TX,0x201,3,0x3D,0x3D,0x40,0x64,,,,,"Request register 0x40"
1379,TX,0x201,3,0x3D,0x3D,0x30,0x64,,,,,"Request register 0x30"
1386,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
1492,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
1598,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
1705,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
1811,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
1917,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2023,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2130,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2236,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2342,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2449,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2555,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2661,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2767,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2874,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2980,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3086,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3192,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3299,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3454,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3561,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3667,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3773,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3879,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3986,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4092,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4198,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4304,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4411,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4517,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4623,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4730,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4836,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4942,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5048,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5155,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5261,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5368,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5474,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5580,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5686,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5792,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5899,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6086,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6192,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6298,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6405,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6511,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6618,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6724,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6830,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6936,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7043,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7149,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7255,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7362,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7468,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7574,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7680,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7787,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7893,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7999,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8105,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
