Time(ms),Dir,ID,Len,B0,B1,B2,B3,B4,B5,B6,B7,Decoded
2447,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2658,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2865,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3072,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3400,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3607,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3814,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4021,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4228,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4435,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4642,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4849,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5056,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5263,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5470,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5677,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5933,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6140,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6347,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6554,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6761,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6968,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7175,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7382,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7589,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7796,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8003,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8210,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8417,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8624,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8831,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9038,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9245,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9452,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9659,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9866,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10073,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10280,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10487,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10694,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10982,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
11189,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
11396,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
