Time(ms),Dir,ID,Len,B0,B1,B2,B3,B4,B5,B6,B7,Decoded
2597,TX,0x201,3,0x3D,0x3D,0x40,0x64,,,,,"Request register 0x40"
2604,TX,0x201,3,0x3D,0x3D,0x30,0x64,,,,,"Request register 0x30"
2610,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2716,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2823,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2929,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3035,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3141,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3248,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3354,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3460,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3566,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3673,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3779,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3885,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3992,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4098,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4204,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4310,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4417,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4523,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4629,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4736,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4842,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4948,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5054,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5161,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5267,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5373,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5479,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5586,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5692,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5798,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5905,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6011,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6117,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6223,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
