Time(ms),Dir,ID,Len,B0,B1,B2,B3,B4,B5,B6,B7,Decoded
2464,TX,0x201,3,0x3D,0x3D,0x40,0x64,,,,,"Request register 0x40"
2470,TX,0x201,3,0x3D,0x3D,0x30,0x64,,,,,"Request register 0x30"
2477,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2583,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2689,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2795,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2902,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3008,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3114,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3221,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3327,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3433,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3539,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3646,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3752,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3858,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3965,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4071,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4177,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4283,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4390,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4496,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4602,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4708,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4815,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4921,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5027,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5134,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5240,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5346,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5452,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5559,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
