Time(ms),Dir,ID,Len,B0,B1,B2,B3,B4,B5,B6,B7,Decoded
2568,TX,0x201,3,0x3D,0x3D,0x40,0x64,,,,,"Request register 0x40"
2575,TX,0x201,3,0x3D,0x3D,0x30,0x64,,,,,"Request register 0x30"
2582,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2689,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2796,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2903,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3009,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3116,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3223,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3330,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3436,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3543,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3650,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3757,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3864,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3971,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4078,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4184,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4291,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4398,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4505,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4612,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4719,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4825,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4932,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5039,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5146,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5253,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5359,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5466,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5573,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5680,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5787,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5894,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6000,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6107,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6214,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6321,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6428,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6535,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6641,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6748,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6855,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6962,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7069,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7175,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7282,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7389,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7496,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7603,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7710,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7816,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7923,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8030,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8137,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8244,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8350,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8458,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8564,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8671,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8778,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8885,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8992,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9098,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9205,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9312,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9420,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9527,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9634,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9741,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9847,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9954,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10061,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10168,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10275,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10382,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10489,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10595,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10702,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10809,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
