Time(ms),Dir,ID,Len,B0,B1,B2,B3,B4,B5,B6,B7,Decoded
2522,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2730,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2937,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3144,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3352,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3559,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3766,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3975,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4182,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4389,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4596,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4803,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5010,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5218,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5425,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5632,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5839,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6046,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6253,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6460,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6667,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6874,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7082,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7289,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7496,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7703,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7910,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8117,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
