Time(ms),Dir,ID,Len,B0,B1,B2,B3,B4,B5,B6,B7,Decoded
2918,TX,0x201,3,0x3D,0x3D,0x40,0x64,,,,,"Request register 0x40"
2925,TX,0x201,3,0x3D,0x3D,0x30,0x64,,,,,"Request register 0x30"
2932,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3038,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3145,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3252,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3359,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3465,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3572,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3679,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3786,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3893,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4000,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4106,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4213,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4320,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4427,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4534,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4640,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4747,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4854,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4961,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5068,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
