Time(ms),Dir,ID,Len,B0,B1,B2,B3,B4,B5,B6,B7,Decoded
2365,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2573,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2780,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2987,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3194,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3401,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3608,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3815,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4022,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4230,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4437,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4644,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4851,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5058,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5265,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5472,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5679,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5886,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6094,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6301,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6508,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6715,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6922,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7129,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7336,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7543,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7750,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7958,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8165,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8372,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8579,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8786,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8993,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9200,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9407,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9614,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9822,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10029,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10236,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10443,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10650,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10857,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
11064,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
11271,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
11478,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
