Time(ms),Dir,ID,Len,B0,B1,B2,B3,B4,B5,B6,B7,Decoded
2371,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2579,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2786,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2993,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3200,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3501,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3708,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3915,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4123,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4330,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4537,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4744,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4951,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5158,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5365,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5572,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5779,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5987,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6194,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6401,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6608,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6815,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7022,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7229,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7436,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7643,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7851,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8058,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8265,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8605,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8812,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9019,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9226,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9433,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9640,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9848,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10055,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10262,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10469,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10676,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10883,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
11090,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
11297,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
11504,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
11712,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
11919,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
12126,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
12333,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
12540,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
12747,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
12954,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
13161,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
13368,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
13627,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
13834,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
14041,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
14248,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
14455,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
14662,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
14869,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
15076,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
15283,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
15491,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
15698,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
15905,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
16112,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
16319,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
16526,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
16733,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
16940,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
17147,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
17355,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
