Time(ms),Dir,ID,Len,B0,B1,B2,B3,B4,B5,B6,B7,Decoded
2367,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2575,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2782,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2989,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3196,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3403,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3611,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3818,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4025,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4232,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4439,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4646,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4853,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5060,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5267,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5475,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5682,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5889,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6096,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6303,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6510,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6717,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6924,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7131,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7339,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7546,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7753,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7960,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8167,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8374,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8581,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8788,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8995,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9203,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9410,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9617,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9824,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10031,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10238,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10445,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10652,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10859,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
11067,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
11274,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
11481,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
11688,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
11895,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
12102,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
12309,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
12516,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
12723,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
12931,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
13138,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
13345,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
13552,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
13759,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
13966,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
14173,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
14380,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
14587,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
14795,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
15002,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
15209,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
15416,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
15623,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
15830,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
16037,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
16244,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
16451,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
16659,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
16866,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
17073,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
17280,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
17487,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
17694,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
17901,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
18108,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
18315,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
18523,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
18730,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
18937,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
19144,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
19351,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
19558,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
19765,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
19972,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
20179,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
20387,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
20594,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
20801,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
21008,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
21215,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
21422,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
21629,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
21836,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
22043,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
22251,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
22458,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
22665,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
22872,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
23079,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
23286,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
23493,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
23700,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
23907,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
24115,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
24322,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
24529,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
24736,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
24943,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
25150,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
25357,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
25564,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
25771,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
25979,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
26186,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
26393,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
26600,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
26807,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
27014,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
27221,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
