Time(ms),Dir,ID,Len,B0,B1,B2,B3,B4,B5,B6,B7,Decoded
1545,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
1753,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
1960,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2167,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2374,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2581,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2788,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2995,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3202,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3410,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3617,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3824,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4031,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4238,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4445,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4652,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4859,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5066,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5351,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5558,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5765,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5972,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6179,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6386,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6593,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
6800,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7007,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7215,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7422,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7629,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
7836,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8043,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8250,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8457,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8664,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
8871,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9079,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9286,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9493,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9700,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
9907,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10114,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10400,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10607,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
10814,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
11022,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
11229,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
11436,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
11643,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
11850,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
12057,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
12264,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
12471,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
12678,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
